	MOVIEID	TITLE	GENRES	REALEASE	(no genres listed)	Action	Adventure	Animation	Children	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	IMAX	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western	count	mean	SCORE	title
138	2542	Карты, деньги, два ствола	Comedy,Crime,Thriller	1998.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	25083	4.030219670693298	4.019344878197565	Карты, деньги, два ствола
139	800	Звезда шерифа	Drama,Mystery,Western	1996.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	7681	4.053964327561515	4.018482365046198	Звезда шерифа
140	916	Римские каникулы	Comedy,Drama,Romance	1953.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	8179	4.051595549578188	4.018280730191369	Римские каникулы
141	116897	Дикие истории	Comedy,Drama,Thriller	2014.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3042	4.107823800131492	4.018253011033924	Дикие истории
142	1299	Killing Fields, The	Drama,War	1984.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	8313	4.05076386382774	4.0179954264590565	
143	1228	Бешеный бык	Drama	1980.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13553	4.03663395558179	4.016563628784714	Бешеный бык
144	104879	Пленницы	Drama,Mystery,Thriller	2013.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	9688	4.044539636663914	4.016465086997035	Пленницы
145	56782	Нефть	Drama,Western	2007.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	15799	4.033451484271156	4.016239965877143	Нефть
146	3468	Бильярдист	Drama	1961.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5196	4.067551963048499	4.015269470026962	Бильярдист
147	928	Ребекка	Drama,Mystery,Romance,Thriller	1940.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	6152	4.058842652795839	4.014709530206608	Ребекка
148	1304	Бутч Кэссиди и Санденс Кид	Action,Western	1969.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18981	4.028265107212476	4.013971576377764	Бутч Кэссиди и Санденс Кид
149	208703	1917	Drama,War	2019.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	7377	4.049816998779992	4.013073036807511	1917
150	2859	Stop Making Sense	Documentary,Musical	1984.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2703	4.113207547169812	4.012939761954791	
151	1230	Энни Холл	Comedy,Romance	1977.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	21244	4.024665787987196	4.01192121260294	Энни Холл
152	953	Эта замечательная жизнь	Children,Drama,Fantasy,Romance	1946.0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	19737	4.025282464406952	4.011569651752997	Эта замечательная жизнь
153	1247	Выпускник	Comedy,Drama,Romance	1967.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	23215	4.02160241223347	4.009962905806262	Выпускник
154	910	В джазе только девушки	Comedy,Crime	1959.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15011	4.027113450136566	4.009127763123361	В джазе только девушки
155	158783	The Handmaiden	Drama,Romance,Thriller	2016.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2755	4.106533575317604	4.008589409371682	
156	270698	Всё везде и сразу	Action,Comedy,Sci-Fi	2022.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3947	4.076640486445402	4.008295907956744	Всё везде и сразу
157	60069	ВАЛЛ·И	Adventure,Animation,Children,Romance,Sci-Fi	2008.0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	42032	4.013953654358584	4.007540686244592	ВАЛЛ·И
158	177765	Тайна Коко	Adventure,Animation,Children	2017.0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10082	4.033574687561992	4.00685743424215	Тайна Коко
159	778	На игле	Comedy,Crime,Drama	1996.0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	36949	4.013924598771279	4.006636095093693	На игле
160	720	Wallace & Gromit: The Best of Aardman Animation	Adventure,Animation,Comedy	1996.0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9950	4.032713567839196	4.005674335476617	
161	2762	Шестое чувство	Drama,Horror,Mystery	1999.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	60438	4.008066117343393	4.003623869341264	Шестое чувство
162	26662	Ведьмина служба доставки	Adventure,Animation,Children,Drama,Fantasy	1989.0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7038	4.041560102301791	4.003420699162558	Ведьмина служба доставки
163	1189	Thin Blue Line, The	Documentary	1988.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3232	4.086169554455446	4.003140864929375	
164	142115	BBC: Голубая планета	Documentary	2001.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1079	4.249768303985172	4.001485748208178	BBC: Голубая планета
165	899	Поющие под дождём	Comedy,Musical,Romance	1952.0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	14104	4.019639818491208	4.000661384960524	Поющие под дождём
166	7156	Туман войны	Documentary,War	2003.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3368	4.079869358669834	4.000414372858406	Туман войны
167	116797	Игра в имитацию	Drama,Thriller,War	2014.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	26395	4.009793521500284	3.99966284429194	Игра в имитацию
168	1200	Чужой 2	Action,Adventure,Horror,Sci-Fi	1986.0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	40181	4.006308951992235	3.9996541437577857	Чужой 2
169	1041	Тайны и ложь	Drama	1996.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6212	4.042015453960078	3.998999033396679	Тайны и ложь
170	5782	Professional, The (Le professionnel)	Action,Drama,Thriller	1981.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4981	4.05259987954226	3.9989548404220505	
171	2203	Shadow of a Doubt	Crime,Drama,Thriller	1943.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2868	4.09152719665272	3.998410930142457	
172	4144	Любовное настроение	Drama,Romance	2000.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4269	4.058795970953385	3.996369161509788	Любовное настроение
173	68237	Луна 2112	Drama,Mystery,Sci-Fi,Thriller	2009.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	16136	4.01251859196827	3.996008820255802	Луна 2112
174	7327	Персона	Drama	1966.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2735	4.093053016453382	3.99568109427442	Персона
175	3429	Creature Comforts	Animation,Comedy	1989.0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2872	4.088266016713092	3.99555126600237	
176	6818	Иди и смотри	Drama,War	1985.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1500	4.172333333333333	3.9949287826155984	Иди и смотри
177	74458	Остров проклятых	Drama,Mystery,Thriller	2010.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	30320	4.00285290237467	3.994083899309563	Остров проклятых
178	1199	Бразилия	Fantasy,Sci-Fi	1985.0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	19440	4.007304526748971	3.993634085708794	Бразилия
179	1244	Манхэттен	Comedy,Drama,Romance	1979.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	11252	4.017241379310345	3.9936233172735327	Манхэттен
180	110	Храброе сердце	Action,Drama,War	1995.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	75513	3.996172844410896	3.992657070324036	Храброе сердце
181	2360	Торжество	Drama	1998.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3122	4.077354260089686	3.9923442508328297	Торжество
182	3196	Лагерь для военнопленных 17	Drama,War	1953.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3347	4.071556617866746	3.992267605408137	Лагерь для военнопленных 17
183	5147	Земляничная поляна	Drama	1957.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2880	4.083680555555556	3.991598075349653	Земляничная поляна
184	1288	Это - Spinal Tap	Comedy	1984.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20452	4.004376100136906	3.991411760269117	Это - Spinal Tap
185	1949	Man for All Seasons, A	Drama	1966.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2464	4.09862012987013	3.991051783550404	
186	6669	Ikiru	Drama	1952.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2095	4.117183770883055	3.99071314678102	
187	924	2001 год: Космическая одиссея	Adventure,Drama,Sci-Fi	1968.0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	37112	3.996564453546023	3.989434498637889	2001 год: Космическая одиссея
188	1086	В случае убийства набирайте «М»	Crime,Mystery,Thriller	1954.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7687	4.022310394171979	3.987940795424304	В случае убийства набирайте «М»
189	3022	Паровоз Генерал	Comedy,War	1926.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3178	4.070641913152927	3.987542373682254	Паровоз Генерал
190	6787	All the President's Men	Drama,Thriller	1976.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	6434	4.028520360584396	3.987477073442293	
191	1132	Manon of the Spring (Manon des sources)	Drama	1986.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3336	4.0662470023980815	3.987117963861861	
192	3134	Grand Illusion (La grande illusion)	Drama,War	1937.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2036	4.116159135559921	3.9865780561184314	
193	909	Квартира	Comedy,Drama,Romance	1960.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	7319	4.02233911736576	3.9863025199654185	Квартира
194	1281	Великий диктатор	Comedy,Drama,War	1940.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5718	4.032091640433718	3.9859804259017615	Великий диктатор
195	26082	Harakiri (Seppuku)	Drama	1962.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1281	4.191256830601093	3.985526854296948	
196	2357	Центральный вокзал	Drama	1998.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2759	4.080645161290323	3.9851611911535154	Центральный вокзал
197	1732	Большой Лебовски	Comedy,Crime	1998.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37745	3.991628030202676	3.9846522366136425	Большой Лебовски
198	3730	Conversation, The	Drama,Mystery	1974.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	5843	4.028324490843745	3.983323860624176	
199	232	Ешь, пей, мужчина, женщина	Comedy,Drama,Romance	1994.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	6668	4.022045590881824	3.98264064710812	Ешь, пей, мужчина, женщина
200	911	Charade	Comedy,Crime,Mystery,Romance,Thriller	1963.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	5301	4.0321637426900585	3.9825993418689376	
201	5008	Свидетель обвинения	Drama,Mystery,Thriller	1957.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2692	4.079123328380386	3.9816218318979617	Свидетель обвинения
202	3949	Реквием по мечте	Drama	2000.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30401	3.989194434393605	3.980570148385521	Реквием по мечте
203	246	Баскетбольные мечты	Documentary	1994.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11730	4.002813299232737	3.980463944978544	Баскетбольные мечты
204	1283	Ровно в полдень	Drama,Western	1952.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	6161	4.022723583833793	3.980184757783254	Ровно в полдень
205	168250	Прочь	Horror	2017.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11969	4.001796307126744	3.9799059574887647	Прочь
206	2502	Офисное пространство	Comedy,Crime	1999.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29870	3.988182122530968	3.97941507917518	Офисное пространство
207	1223	Уоллес и Громит: Великий выходной	Adventure,Animation,Children,Comedy,Sci-Fi	1989.0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9703	4.006338245903329	3.9793513163169054	Уоллес и Громит: Великий выходной
208	678	Некоторые люди называет это отточенным лезвием	Drama,Thriller	1993.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2845	4.070826010544815	3.9788353853680096	Некоторые люди называет это отточенным лезвием
209	115713	Из машины	Drama,Sci-Fi,Thriller	2015.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	21334	3.990765913565201	3.978502741314271	Из машины
210	1210	Звёздные войны. Эпизод 6: Возвращение джедая	Action,Adventure,Sci-Fi	1983.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	76772	3.981301776689418	3.977896148115743	Звёздные войны. Эпизод 6: Возвращение джедая
211	176601	Black	(no genres listed)		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059	4.2247403210576016	3.977859408091184	
212	1259	Останься со мной	Adventure,Drama	1986.0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	28315	3.9869856966272295	3.97775320874414	Останься со мной
213	3677	Барака	Documentary	1992.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2252	4.092584369449378	3.976637121416815	Барака
214	1291	Индиана Джонс и последний крестовый поход	Action,Adventure	1989.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48978	3.981920454081424	3.9765894851186254	Индиана Джонс и последний крестовый поход
215	1206	Clockwork Orange, A	Crime,Drama,Sci-Fi,Thriller	1971.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	38194	3.983007802272608	3.9761746102263618	
216	942	Лора	Crime,Film-Noir,Mystery	1944.0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	3362	4.052498512790006	3.9749680141891215	Лора
217	1080	Житие Брайана по Монти Пайтон	Comedy	1979.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28800	3.983315972222222	3.9742719613241655	Житие Брайана по Монти Пайтон
218	1266	Непрощенный	Drama,Western	1992.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	18380	3.987948857453754	3.973784845953866	Непрощенный
219	457	Беглец	Thriller	1993.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	61731	3.9768835755131136	3.972671258815197	Беглец
220	3504	Телесеть	Comedy,Drama	1976.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7300	4.007808219178083	3.9722050352010383	Телесеть
221	1269	Мышьяк и старые кружева	Comedy,Mystery,Thriller	1944.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8209	4.003349981727372	3.971705816031297	Мышьяк и старые кружева
222	177593	Три билборда на границе Эббинга, Миссури	Crime,Drama	2017.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	7928	4.003847124117054	3.9711021499301866	Три билборда на границе Эббинга, Миссури
223	1251	Восемь с половиной	Drama,Fantasy	1963.0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4492	4.027493321460374	3.9697814756720793	Восемь с половиной
224	1950	In the Heat of the Night	Drama,Mystery	1967.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4324	4.028098982423682	3.968242056031642	
225	1272	Patton	Drama,War	1970.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	9973	3.9941842976035296	3.968232357171331	
226	741	Призрак в доспехах	Animation,Sci-Fi	1995.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10985	3.990714610832954	3.967179670596683	Призрак в доспехах
227	8638	Перед закатом	Drama,Romance	2004.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	6599	4.005000757690559	3.9658772892283847	Перед закатом
228	3578	Гладиатор	Action,Adventure,Drama	2000.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	60748	3.96972739843287	3.965479240451278	Гладиатор
229	3681	На несколько долларов больше	Action,Drama,Thriller,Western	1965.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	7152	4.001118568232662	3.9650516810205327	На несколько долларов больше
230	91529	Тёмный рыцарь: Возрождение легенды	Action,Adventure,Crime,IMAX	2012.0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	31703	3.972999400687632	3.964864546271499	Тёмный рыцарь: Возрождение легенды
231	28	Persuasion	Drama,Romance	1995.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3496	4.038329519450801	3.9645817807316144	
232	48394	Лабиринт Фавна	Drama,Fantasy,Thriller	2006.0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	27044	3.9740238130454073	3.964491295954075	Лабиринт Фавна
233	31410	Бункер	Drama,War	2004.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	7503	3.9982673597227776	3.96392859202385	Бункер
234	1939	Лучшие годы нашей жизни	Drama,War	1946.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2275	4.075604395604396	3.962523050069645	Лучшие годы нашей жизни
235	2132	Кто боится Вирджинии Вульф?	Drama	1966.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3861	4.0286195286195285	3.9620243666128334	Кто боится Вирджинии Вульф?
236	31364	Воспоминания об убийстве	Crime,Drama,Mystery,Thriller	2003.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	2893	4.050639474593847	3.9617841855898472	Воспоминания об убийстве
237	1211	Небо над Берлином	Drama,Fantasy,Romance	1987.0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	4594	4.017631693513279	3.961682500837776	Небо над Берлином
238	115122	Реальные упыри	Comedy,Horror	2014.0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4979	4.013255673830086	3.961635325890605	Реальные упыри
239	4235	Сука любовь	Drama,Thriller	2000.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7922	3.993436001009846	3.961013878166865	Сука любовь
240	4995	Igry razuma	Drama,Romance	2001.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	43012	3.965846740444527	3.959882377996476	Igry razuma
241	7926	Рай и ад	Crime,Drama,Film-Noir,Thriller	1963.0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1258	4.16335453100159	3.959509295609051	Рай и ад
242	170355	Малхолланд Драйв	Drama,Mystery,Romance	1999.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1487	4.131136516476127	3.958811779305373	Малхолланд Драйв
243	589	Терминатор 2: Судный день	Action,Sci-Fi	1991.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	71819	3.96230106239296	3.958733406363778	Терминатор 2: Судный день
244	115569	Стрингер	Crime,Drama,Thriller	2014.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	13464	3.977421271538919	3.958397665543966	Стрингер
245	2905	Телохранитель 2: Отважный Сандзюро	Action,Adventure,Drama	1962.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1823	4.098464070213933	3.958019433004512	Телохранитель 2: Отважный Сандзюро
246	955	Bringing Up Baby	Comedy,Romance	1938.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5416	4.003877400295421	3.9566723029666826	
247	1358	Отточенное лезвие	Drama	1996.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15737	3.9726758594395375	3.956434024458305	Отточенное лезвие
248	5989	Поймай меня, если сможешь	Crime,Drama	2002.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	39713	3.9614483922141366	3.9550219759810297	Поймай меня, если сможешь
249	2208	Lady Vanishes, The	Drama,Mystery,Thriller	1938.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2827	4.044923947647683	3.954680235992728	
250	3819	Tampopo	Comedy	1985.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2228	4.068895870736086	3.954421723941406	
251	1270	Назад в будущее	Adventure,Comedy,Sci-Fi	1985.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	67776	3.957794794617564	3.954033251503732	Назад в будущее
252	34405	Миссия «Серенити»	Action,Adventure,Sci-Fi	2005.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15780	3.9701520912547528	3.9539966817154086	Миссия «Серенити»
253	68954	Вверх	Adventure,Animation,Children,Drama	2009.0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38750	3.960451612903226	3.9538735804929774	Вверх
254	30749	Отель «Руанда»	Drama,War	2004.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	14756	3.970283274600163	3.953024734285545	Отель «Руанда»
255	166643	Скрытые фигуры	Drama	2016.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5877	3.99608643865918	3.9527656474109687	Скрытые фигуры
256	1263	Охотник на оленей	Drama,War	1978.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	14464	3.969475940265487	3.951890393674253	Охотник на оленей
