	item_id	TITLE
1029	1053	Нормальная жизнь
1030	1054	Садись в автобус
1031	1055	Теневой заговор
1032	1056	Джуд
1033	1057	Все говорят, что я люблю тебя
1034	1058	Горький сахар
1035	1059	Ромео + Джульетта
1036	1060	Тусовщики
1037	1061	Спящие
1038	1062	Ловец солнца
1039	1063	Джоны
1040	1065	Five Angles on Murder
1041	1066	Shall We Dance
1042	1067	Damsel in Distress, A
1043	1068	Crossfire
1044	1069	Murder, My Sweet
1045	1070	Macao
1046	1071	Мгновения любви
1047	1073	Willy Wonka & the Chocolate Factory
1048	1075	Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La)
1049	1076	Innocents, The
1050	1077	Sleeper
1051	1078	Bananas
1052	1079	Рыбка по имени Ванда
1053	1080	Житие Брайана по Монти Пайтон
1054	1081	Виктор/Виктория
1055	1082	Candidate, The
1056	1083	Great Race, The
1057	1084	Бонни и Клайд
1058	1085	Old Man and the Sea, The
1059	1086	В случае убийства набирайте «М»
1060	1087	Madame Butterfly
1061	1088	Грязные танцы
1062	1089	Бешеные псы
1063	1090	Взвод
1064	1091	Weekend at Bernie's
1065	1092	Основной инстинкт
1066	1093	The Doors
1067	1094	Жестокая игра
1068	1095	Гленгарри Глен Росс (Американцы)
1069	1096	Sophie's Choice
1070	1097	E.T. the Extra-Terrestrial
1071	1098	В поисках одноглазого Джимми
1072	1099	Рождественский гимн
1073	1100	Days of Thunder
1074	1101	Лучший стрелок
1075	1102	Американские бродяги
1076	1103	Rebel Without a Cause
1077	1104	Трамвай «Желание»
1078	1105	Дети кукурузы 4: Сбор урожая
1079	1106	Leopard Son, The
1080	1107	Loser
1081	1109	Charm's Incidents (Charms Zwischenfälle)
1082	1110	Хищная птица
1083	1111	Микрокосмос
1084	1112	Город хулиганов
1085	1113	Компаньон
1086	1114	Похороны
1087	1115	Sleepover
1088	1116	Одинокая девушка
1089	1117	День восьмой
1090	1118	Северная звезда
1091	1119	Алкаши
1092	1120	Народ против Ларри Флинта
1093	1121	Блеск славы
1094	1122	Plutonium Circus
1095	1123	Perfect Candidate, A
1096	1124	On Golden Pond
1097	1125	Return of the Pink Panther, The
1098	1126	Drop Dead Fred
1099	1127	Бездна
1100	1128	Fog, The
1101	1129	Побег из Нью-Йорка
1102	1130	Вой
1103	1131	Jean de Florette
1104	1132	Manon of the Spring (Manon des sources)
1105	1133	Talking About Sex
1106	1134	Johnny 100 Pesos (Johnny cien pesos)
1107	1135	Рядовой Бенджамин
1108	1136	Монти Пайтон и священный Грааль
1109	1137	Белый хастлер
1110	1138	Dadetown
1111	1139	Everything Relative
1112	1140	Entertaining Angels: The Dorothy Day Story
1113	1141	Last Call (Hoogste tijd)
1114	1142	Get Over It
1115	1143	Три жизни и одна смерть
1116	1144	Line King: The Al Hirschfeld Story, The
1117	1145	Snowriders
1118	1146	Curtis's Charm
1119	1147	Когда мы были королями
1120	1148	Уоллес и Громит: Неправильные штаны
1121	1149	ЖЛГ - Декабрьский автопортрет
1122	1150	Return of Martin Guerre, The (Retour de Martin Guerre, Le)
1123	1151	Урок Фауста
1124	1152	He Walked by Night
1125	1153	Raw Deal
1126	1154	T-Men
1127	1155	Invitation, The (Zaproszenie)
1128	1156	Children Are Watching Us, The (Bambini ci guardano, I)
1129	1157	Symphonie pastorale, La
1130	1158	Here Comes Cookie
1131	1159	Love in Bloom
1132	1160	Six of a Kind
1133	1161	Tin Drum, The (Blechtrommel, Die)
1134	1162	Ruling Class, The
1135	1163	Мина Танненбаум
1136	1164	2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her)
1137	1165	Bloody Child, The
1138	1166	Farmer & Chase
1139	1167	Дорогой Боженька
1140	1168	Зловещая луна
1141	1169	American Dream
1142	1170	Лучшие из лучших 3
1143	1171	Боб Робертс
1144	1172	Новый кинотеатр «Парадизо»
1145	1173	Повар, вор, его жена и её любовник
1146	1174	Коварство славы
1147	1175	Деликатесы
1148	1176	Double Life of Veronique, The (Double Vie de Véronique, La)
1149	1177	Enchanted April
1150	1178	Тропы славы
1151	1179	Grifters, The
1152	1180	Услышь мою песню
1153	1181	Стрелок
1154	1183	Английский пациент
1155	1184	Mediterraneo
1156	1185	Моя левая нога
1157	1186	Секс, ложь и видео
1158	1187	Рыба страсти
1159	1188	Бальные танцы
1160	1189	Thin Blue Line, The
1161	1190	Tie Me Up! Tie Me Down! (¡Átame!)
1162	1191	Madonna: Truth or Dare
1163	1192	Париж горит
1164	1193	Пролетая над гнездом кукушки
1165	1194	Укуренные
1166	1196	Звёздные войны. Эпизод 5: Империя наносит ответный удар
1167	1197	Принцесса-невеста
1168	1198	Индиана Джонс: В поисках утраченного ковчега
1169	1199	Бразилия
1170	1200	Чужой 2
1171	1201	Хороший, плохой, злой
1172	1202	Withnail & I
1173	1203	12 рaзгневанных мужчин
1174	1204	Лоуренс Аравийский
1175	1206	Clockwork Orange, A
1176	1207	Убить пересмешника
1177	1208	Апокалипсис сегодня
1178	1209	Однажды на Диком Западе
1179	1210	Звёздные войны. Эпизод 6: Возвращение джедая
1180	1211	Небо над Берлином
1181	1212	Третий человек
1182	1213	Славные парни
1183	1214	Чужой
1184	1215	Зловещие мертвецы 3: Армия тьмы
1185	1216	Big Blue, The (Grand bleu, Le)
1186	1217	Ран
1187	1218	Killer, The (Die xue shuang xiong)
1188	1219	Психо
1189	1220	Братья Блюз
1190	1221	Крёстный отец 2
1191	1222	Цельнометаллическая оболочка
1192	1223	Уоллес и Громит: Великий выходной
1193	1224	Henry V
1194	1225	Амадей
1195	1226	Quiet Man, The
1196	1227	Однажды в Америке
1197	1228	Бешеный бык
1198	1230	Энни Холл
1199	1231	Парни что надо
1200	1232	Сталкер
1201	1233	Подводная лодка
1202	1234	Афера
1203	1235	Harold and Maude
1204	1236	Trust
1205	1237	Седьмая печать
1206	1238	Local Hero
1207	1240	Терминатор
1208	1241	Забавные приключения кровавой мамочки
1209	1242	Glory
1210	1243	Розенкранц и Гильденстерн мертвы
1211	1244	Манхэттен
1212	1245	Miller's Crossing
1213	1246	Общество мёртвых поэтов
1214	1247	Выпускник
1215	1248	Печать зла
1216	1249	Её звали Никита
1217	1250	Мост через реку Квай
1218	1251	Восемь с половиной
1219	1252	Китайский квартал
1220	1253	Day the Earth Stood Still, The
1221	1254	Treasure of the Sierra Madre, The
